"File","Time","Status","Message"
"2016022104","2016-02-20 23:16:24","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022400","2016-02-23 19:16:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022400","2016-02-23 19:31:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022400","2016-02-23 19:46:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022400","2016-02-23 20:01:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022401","2016-02-23 20:16:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022401","2016-02-23 20:31:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022401","2016-02-23 20:46:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022401","2016-02-23 21:01:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022402","2016-02-23 21:16:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022402","2016-02-23 21:31:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022402","2016-02-23 21:46:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022402","2016-02-23 22:01:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022403","2016-02-23 22:16:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022403","2016-02-23 22:31:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022403","2016-02-23 22:46:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022403","2016-02-23 23:01:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022404","2016-02-23 23:16:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022404","2016-02-23 23:31:26","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022404","2016-02-23 23:46:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022404","2016-02-24 00:01:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022405","2016-02-24 00:16:26","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022405","2016-02-24 00:31:26","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022405","2016-02-24 00:46:26","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022408","2016-02-24 03:16:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022408","2016-02-24 03:31:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022408","2016-02-24 03:46:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022408","2016-02-24 04:01:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022409","2016-02-24 04:16:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022409","2016-02-24 04:31:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022409","2016-02-24 04:46:19","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022511","2016-02-25 06:16:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022511","2016-02-25 06:31:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022511","2016-02-25 06:46:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022512","2016-02-25 07:16:20","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022513","2016-02-25 08:16:20","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022600","2016-02-25 19:16:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022600","2016-02-25 19:31:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022600","2016-02-25 19:46:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022617","2016-02-26 12:16:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022617","2016-02-26 12:31:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022617","2016-02-26 12:46:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022617","2016-02-26 13:01:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022618","2016-02-26 13:16:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022618","2016-02-26 13:31:20","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022618","2016-02-26 13:46:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016022619","2016-02-26 14:16:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022619","2016-02-26 14:31:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022619","2016-02-26 14:46:20","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016022620","2016-02-26 15:16:21","Failed","Error in tokenize(datasource, tokenizer = tokenizer, n_max = 1)[[1]] : 
  subscript out of bounds
"
"2016022919","2016-02-29 14:16:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022919","2016-02-29 14:31:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022919","2016-02-29 14:46:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016022919","2016-02-29 15:01:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030122","2016-03-01 17:16:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030122","2016-03-01 17:31:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030122","2016-03-01 17:46:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030122","2016-03-01 18:01:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030413","2016-03-04 09:01:36","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016030414","2016-03-04 09:16:36","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031106","2016-03-11 02:01:16","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031107","2016-03-11 02:16:16","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031107","2016-03-11 02:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031107","2016-03-11 02:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031107","2016-03-11 03:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031108","2016-03-11 03:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031108","2016-03-11 03:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031108","2016-03-11 03:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031108","2016-03-11 04:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031109","2016-03-11 04:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031109","2016-03-11 04:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031109","2016-03-11 04:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031109","2016-03-11 05:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031110","2016-03-11 05:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031110","2016-03-11 05:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031110","2016-03-11 05:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031110","2016-03-11 06:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031111","2016-03-11 06:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031111","2016-03-11 06:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031111","2016-03-11 06:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031111","2016-03-11 07:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031112","2016-03-11 07:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031112","2016-03-11 07:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031112","2016-03-11 07:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031112","2016-03-11 08:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031113","2016-03-11 08:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031113","2016-03-11 08:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031113","2016-03-11 08:46:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031113","2016-03-11 09:01:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031114","2016-03-11 09:16:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031114","2016-03-11 09:29:11","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031114","2016-03-11 09:31:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031114","2016-03-11 10:01:08","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031421","2016-03-14 18:02:15","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031422","2016-03-14 18:17:14","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031422","2016-03-14 19:02:14","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031423","2016-03-14 19:17:14","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031621","2016-03-16 18:02:17","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031622","2016-03-16 18:17:16","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031622","2016-03-16 18:32:07","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016031817","2016-03-18 14:02:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016031818","2016-03-18 14:17:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032120","2016-03-21 16:17:12","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016032219","2016-03-22 16:02:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032220","2016-03-22 16:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032220","2016-03-22 16:32:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032223","2016-03-22 20:02:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032300","2016-03-22 20:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032300","2016-03-22 20:32:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032314","2016-03-23 10:47:23","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032314","2016-03-23 11:02:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032315","2016-03-23 11:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032315","2016-03-23 11:32:23","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032400","2016-03-23 20:32:23","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032400","2016-03-23 20:47:23","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032400","2016-03-23 21:02:23","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032523","2016-03-25 20:02:25","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032600","2016-03-25 20:17:25","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032600","2016-03-25 20:32:25","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016032923","2016-03-29 19:17:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016032923","2016-03-29 19:32:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016032923","2016-03-29 19:47:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016032923","2016-03-29 20:02:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033000","2016-03-29 20:17:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033000","2016-03-29 20:32:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033000","2016-03-29 20:47:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033000","2016-03-29 21:02:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033001","2016-03-29 21:17:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033001","2016-03-29 21:32:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033001","2016-03-29 21:47:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033001","2016-03-29 22:02:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016033002","2016-03-29 22:17:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016033002","2016-03-29 22:32:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016033002","2016-03-29 22:47:19","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016033002","2016-03-29 23:02:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016033003","2016-03-29 23:17:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016033003","2016-03-29 23:32:29","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040212","2016-04-02 08:19:29","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040212","2016-04-02 08:32:30","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040212","2016-04-02 08:48:51","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040213","2016-04-02 09:03:51","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040213","2016-04-02 09:18:56","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040213","2016-04-02 09:33:56","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040213","2016-04-02 09:48:52","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040214","2016-04-02 10:03:56","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040214","2016-04-02 10:18:52","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040214","2016-04-02 10:33:56","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040214","2016-04-02 10:48:52","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040215","2016-04-02 11:03:52","Failed","Error in open.connection(con, ""rb"") : Couldn't resolve host name
"
"2016040516","2016-04-05 12:16:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040516","2016-04-05 12:31:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040516","2016-04-05 12:46:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040516","2016-04-05 13:01:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040520","2016-04-05 16:16:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040520","2016-04-05 16:31:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040520","2016-04-05 16:46:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040520","2016-04-05 17:01:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040522","2016-04-05 18:16:57","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016040605","2016-04-06 01:16:58","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041116","2016-04-11 12:17:58","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041116","2016-04-11 12:32:58","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041116","2016-04-11 12:47:58","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041116","2016-04-11 13:02:58","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041803","2016-04-17 23:16:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041803","2016-04-17 23:31:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041803","2016-04-17 23:46:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041803","2016-04-18 00:01:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016041923","2016-04-19 19:16:20","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016041923","2016-04-19 19:31:22","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042009","2016-04-20 05:16:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042009","2016-04-20 05:31:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042009","2016-04-20 05:46:30","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042009","2016-04-20 06:01:30","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042310","2016-04-23 06:16:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042310","2016-04-23 06:31:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042310","2016-04-23 06:46:33","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042611","2016-04-26 07:16:36","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042611","2016-04-26 07:31:36","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042622","2016-04-26 19:01:37","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042623","2016-04-26 19:16:27","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042623","2016-04-26 19:31:27","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042623","2016-04-26 19:46:27","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042623","2016-04-26 20:01:27","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042700","2016-04-26 20:16:27","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016042714","2016-04-27 11:01:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042715","2016-04-27 11:16:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042715","2016-04-27 11:31:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042715","2016-04-27 11:46:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042715","2016-04-27 12:01:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042716","2016-04-27 12:16:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042716","2016-04-27 12:31:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042721","2016-04-27 17:31:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042721","2016-04-27 17:46:31","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042721","2016-04-27 18:01:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042722","2016-04-27 18:16:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042722","2016-04-27 18:31:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042722","2016-04-27 18:46:29","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016042818","2016-04-28 14:16:39","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042818","2016-04-28 14:31:39","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016042818","2016-04-28 14:46:30","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016050602","2016-05-05 22:16:46","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050602","2016-05-05 22:31:46","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050612","2016-05-06 08:31:46","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050612","2016-05-06 08:46:37","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016050807","2016-05-08 03:16:48","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050807","2016-05-08 03:31:49","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050807","2016-05-08 03:46:48","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016050917","2016-05-09 13:04:14","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016050917","2016-05-09 13:05:32","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016050917","2016-05-09 13:06:30","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016050918","2016-05-09 14:28:15","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160510-1","2016-05-09 20:53:46","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160510-2","2016-05-09 20:53:46","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160510-1","2016-05-09 21:15:38","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016051008","2016-05-10 04:03:36","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-1","2016-05-10 20:17:12","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-2","2016-05-10 20:17:12","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-1","2016-05-10 20:32:12","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-2","2016-05-10 20:32:12","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-1","2016-05-10 20:47:12","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-2","2016-05-10 20:47:13","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-1","2016-05-10 21:02:13","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160511-2","2016-05-10 21:02:13","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016051101","2016-05-10 21:17:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051100","2016-05-10 21:17:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"20160511-1","2016-05-10 21:17:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051101","2016-05-10 21:32:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051100","2016-05-10 21:32:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"20160511-1","2016-05-10 21:32:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051101","2016-05-10 21:47:09","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016051100","2016-05-10 21:47:10","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"20160511-1","2016-05-10 21:47:12","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"20160511-1","2016-05-10 22:02:17","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016051104","2016-05-11 00:17:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051103","2016-05-11 00:17:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051102","2016-05-11 00:17:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051104","2016-05-11 00:32:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051103","2016-05-11 00:32:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051102","2016-05-11 00:32:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051104","2016-05-11 00:47:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051103","2016-05-11 00:47:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051102","2016-05-11 00:47:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051104","2016-05-11 01:02:18","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051103","2016-05-11 01:02:28","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016051102","2016-05-11 01:02:38","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"20160512-1","2016-05-11 20:17:14","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160512-2","2016-05-11 20:17:14","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"20160512-1","2016-05-11 20:32:13","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
